compound_id	compound_name	compound_unii
2643	PARECOXIB	9TUW81Y3CE
2644	PIRENZEPINE	3G0285N20N
2646	PROCATEROL	X7I3EMM5K0
2647	SIVELESTAT	DWI62G0P59
2651	TROPISETRON	6I819NIK1W
2652	FADROZOLE	H3988M64PU
2653	LOFEXIDINE	UI82K0T627
2655	ACEPROMAZINE	54EJ303F0R
2656	ALVERINE	46TIR1560O
2657	BARBITAL	5WZ53ENE2P
2658	BENSERAZIDE	762OS3ZEJU
2659	HEXAMETHONIUM	3C9PSP36Z2
2662	HALOFUGINONE	L31MM1385E
2663	OCTOPAMINE	14O50WS8JD
2665	VAPIPROST	H84XT1COAU
2666	BUPRANOLOL	858YGI5PIT
2667	CEPHACETRILE	FDM21QQ344
2672	YOHIMBINE	2Y49VWD90Q
2674	THEOBROMINE	OBD445WZ5P
2675	DIHYDRO-.ALPHA.-ERGOCRYPTINE	202229IR8Y
2677	DIHYDROERGOCRISTINE	05D48LUM4Z
2678	STEARIC ACID	4ELV7Z65AP
2679	BORNEOL	M89NIB437X
2681	GALLIC ACID	632XD903SP
2684	LURASIDONE	22IC88528T
2696	CEFALONIUM	K2P920217W
2697	CEFQUINOME	Z74S078CWP
2698	CLORSULON	EG1ZDO6LRD
2700	DANOFLOXACIN	24CU1YS91D
2702	DICHLORVOS	7U370BPS14
2703	DIHYDROSTREPTOMYCIN PANTOTHENATE	4A47J84Y2K
2704	DITHIAZANINE	5L7E7IY5EH
2710	LENPERONE	13P4GX22ES
2713	NEQUINATE	91ZE013933
2715	NIFUROXIME	465N7P5U85
2718	OXFENDAZOLE	OMP2H17F9E
2719	PHENOTHIAZINE	GS9EX7QNU6
2725	TIAMULIN	E38WZ4U54R
2732	CARNIDAZOLE	RH5KI819JG
2744	TEPOXALIN	TZ4OX61974
2748	CYTHIOATE	3OOH7Q4333
2749	DISOPHENOL	39S5ZJ6SYN
2751	FAMPHUR	02UOP4Z0O0
2752	FENTHION	BL0L45OVKT
2754	PHOSMET	VN04LI540Y
2756	ROTENONE	03L9OT429T
2757	SQUALENE	7QWM220FJH
2760	SULFAETHOXYPYRIDAZINE	880RIW1DED
2767	NALORPHINE	U59WB2WRY2
2768	XYLAZINE	2KFG9TP5V8
2770	VARESPLADIB	2Q3P98DATH
2771	ELIPRODIL	YW62A6TW29
2772	ETANIDAZOLE	30DKA3Q1HL
2773	PICOPLATIN	B5TAN0L720
2775	REMACEMIDE	EH6763C1IC
2776	VANOXERINE	90X28IKH43
2779	ANDOLAST	6513M33209
2780	APAZIQUONE	H464ZO600O
2782	BATABULIN	T4NP8G3K6Q
2784	CAREBASTINE	75DLN707DO
2785	DOFEQUIDAR	0BJK6B565B
2787	EDATREXATE	JT4X6Z1HRR
2791	LAQUINIMOD	908SY76S4G
2794	LICARBAZEPINE	XFX1A5KJ3V
2796	LOTRAFIBAN	KLQ306I83X
2801	PRIRALFINAMIDE	3LPF0S0GVV
2804	SUNEPITRON	2GT50C8U60
2806	TIAZOFURIN	ULJ82834RE
2807	TIRAPAZAMINE	1UD32YR59G
2808	VALSPODAR	Q7ZP55KF3X
2812	ASOPRISNIL	72W09924WP
2813	BREXANOLONE	S39XZ5QV8Y
2815	GANAXOLONE	98WI44OHIQ
2818	ATRASENTAN	V6D7VK2215
2819	BICIFADINE	B0SV3N7J3H
2820	BIFEPRUNOX	AP69E83Z79
2822	DARAPLADIB	UI1U1MYH09
2826	LEFRADAFIBAN	0R4888YXR5
2827	MIDOSTAURIN	ID912S5VON
2828	PIRITREXIM	MK2A783ZUT
2829	RAGAGLITAZAR	Q5ELR5A7Y5
2830	RIDOGREL	QTS5QOO42O
2831	TASOSARTAN	48G92V856H
2832	TECADENOSON	GZ1X96601Z
2834	AUROTHIOGLUCOSE	2P2V9Q0E78
2835	BENTAZEPAM	66JKK43S1Z
2836	BENZNIDAZOLE	YC42NRJ1ZD
2837	BRIVUDINE	2M3055079H
2838	BUFLOMEDIL	V7I71DQ432
2839	BUTAMIRATE	M75MZG2236
2840	CAROVERINE	XJ73B0K6KB
2841	CYCLOVALONE	6M4YJ3FA16
2843	DOXOFYLLINE	MPM23GMO7Z
2844	FLUBENDAZOLE	R8M46911LR
2845	FLUTRIMAZOLE	776S0UP252
2846	FORMESTANE	PUB9T8T355
2847	FOSFOSAL	124X2V25W4
2848	IDROCILAMIDE	6C816LUB1O
2849	LEVODROPROPIZINE	3O31P6T4G3
2851	LINSIDOMINE	5O5U71P6VQ
2852	LONIDAMINE	U78804BIDR
2853	NIFURTIMOX	M84I3K7C2O
2856	OXIRACETAM	P7U817352G
2857	PENFLURIDOL	25TLU22Q8H
2860	RILMENIDINE	P67IM25ID8
2861	SECNIDAZOLE	R3459K699K
2862	TALINOLOL	3S82268BKG
2863	TALNIFLUMATE	JFK78S0U9S
2864	THEOFIBRATE	14UH1JQP6L
2865	TRICLABENDAZOLE	4784C8E03O
2866	TRIFLUSAL	1Z0YFI05OO
2867	VERALIPRIDE	S7064109UD
2868	AMRUBICIN	93N13LB4Z2
2870	BELOTECAN	27Z82M2G1N
2871	BILASTINE	PA1123N395
2873	BUDIPINE	L9026OPI2Z
2874	BULAQUINE	TSQ6U39Q3G
2875	BUTRIPTYLINE	Z22441975X
2876	CICLETANINE	CHG7QC509W
2877	CIMETROPIUM	1N3H74AYTK
2878	CLEVUDINE	IN51MVP5F1
2879	CLOPREDNOL	SYP56O3GJG
2880	DELMOPINOL	DT67WL708F
2882	EBERCONAZOLE	V7O1U41C9B
2883	ELLIPTINIUM	1F1959S062
2887	ETOZOLIN	UEO8UW9V1Z
2888	FAZADINIUM	0R97XIX3OA
2889	FENTICONAZOLE	QG05NRB077
2890	GLIBORNURIDE	VP83E7434R
2899	NERIDRONIC ACID	8U27U3RIN4
2901	NIMORAZOLE	469ULX0H4G
2907	PIXANTRONE	F5SXN2KNMR
2909	PRAMIRACETAM	4449F8I3LE
2916	TIROPRAMIDE	R7S0904CN2
2917	TOLOXATONE	5T206015T5
2922	VILOXAZINE	5I5Y2789ZF
2925	TRAXOPRODIL	UTC046R5HM
2926	ALOVUDINE	PG53R0DWDQ
2927	AMINOPTERIN	JYB41CTM2Q
2928	EBSELEN	40X2P7DPGH
2929	FENRETINIDE	187EJ7QEXL
2933	NEFIRACETAM	1JK12GX30N
2934	PERIFOSINE	2GWV496552
2935	SILIBININ A	33X338MNE4
2936	ACOLBIFENE	815LJ9X0D1
2938	ADROGOLIDE	YC3281G42A
2939	ALBACONAZOLE	YDW24Y8IAB
2940	ALVAMELINE	4XFD7B36M6
2941	AMDOXOVIR	54I81H0M9C
2942	AMELUBANT	E0018IF0K4
2944	ATIPRIMOD	MG7D3QD743
2946	ATRELEUTON	U301T88E1M
2949	BELAPERIDONE	4DN0TK4892
2950	BESIPIRDINE	95PY16J933
2951	BIMOCLOMOL	9IYF14814M
2952	BINDARIT	JQ11LH711M
2953	CAPROMORELIN	0MQ44VUN84
2954	CARABERSAT	K9R83652CK
2955	CEMADOTIN	6SQ8M7ZSFV
2956	CIPAMFYLLINE	AFP56R140L
2960	DIFLOMOTECAN	QKT1LC4J1P
2965	ELINAFIDE	HL580335SI
2967	ENIPORIDE	7IGF9182QU
2969	ENSACULIN	869PGR00AT
2970	EPTAPIRONE	3M824XRO8N
2971	FANDOFLOXACIN	I6406OC637
2972	FINROZOLE	40028KHQ6B
2973	FIPAMEZOLE	T5RCK09KHV
2975	FOSTEDIL	D41WS786UL
2976	FOZIVUDINE TIDOXIL	97YMU05VPJ
2977	FRAKEFAMIDE	DM32B4GU70
2984	IGMESINE	XA3745J38K
2985	INGLIFORIB	UII7156WLU
2993	LUCANTHONE	FC6D57000M
2998	MARIBAVIR	PTB4X93HE1
3001	MOGUISTEINE	6Y556547YY
3003	ODIPARCIL	FIK1414ZI8
3004	OLTIPRAZ	6N510JUL1Y
3007	PRUVANSERIN	UL09X1D9EM
3008	QUIFLAPON	9295C885I4
3010	RAVUCONAZOLE	95YH599JWV
3018	SIPATRIGINE	OON9AVW1T3
3027	TOLIMIDONE	MU3JD8E9IS
3040	ACENEURAMIC ACID	GZP2782OP0
3041	ACESULFAME	MA3UYZ6K1H
3045	ACIVICIN	O0X60K76I6
3050	ADIPHENINE	YKG6OR043Q
3052	ADRENALONE	EGU41QL329
3059	ALFAXALONE	BD07M97B2A
3060	ALIBENDOL	A8CO1VZK2Z
3063	ALPHAPRODINE	001O2254AC
3075	AMIPRILOSE	S0FG5X68QT
3076	AMITHIOZONE	MMG78X7SSR
3088	ARTEMISININ	9RMU91N5K2
3090	AUROTHIOGLYCANIDE	2A9D34A16M
3094	AZACYCLONOL	2MMR990PEM
3096	AZARIBINE	K1U80DO9EB
3103	BENACTYZINE	595EG71R3F
3116	BEPHENIUM HYDROXYNAPHTHOATE	47RU9546DX
3130	BUCINDOLOL	E9UO06K7CE
3131	BUMECAINE	B77K612SPZ
3138	CANRENONE	78O20X9J0U
3156	CHLORISONDAMINE	JD3M24F66I
3163	CINCHOPHEN PIPERAZINE	O65C9QHG6D
3166	CITIOLONE	70JKL15MUH
3173	CLOFOCTOL	704083NI0R
3175	CLOMETACIN	L9M34YK25C
3177	CLONIXIN	V7DXN0M42R
3191	CRIDANIMOD	X91E9EME19
3195	CYCLAMIC ACID	HN3OFO5036
3198	CYPERMETHRIN	1TR49121NP
3200	CYROMAZINE	CA49Y29RA9
3202	DAZMEGREL	31340R8PVU
3218	DIETHYLTOLUAMIDE	FB0C1XZV4Y
3228	DIPHENADIONE	54CA01C6JX
3238	DROPROPIZINE	U0K8WHL37U
3239	ECADOTRIL	6XSR933SRK
3240	ECTYLUREA	1U73ZZU4JK
3241	EDELFOSINE	1Y6SNA8L5S
3246	ELTOPRAZINE	510M006KO6
3250	EPROBEMIDE	URX5F7RDER
3251	ESAPRAZOLE	38QSU0IB5L
3252	ETEBENECID	4413I5098G
3254	ETHAMIVAN	M44O63YPV9
3260	ETOFENAMATE	KZF0XM66JC
3262	ETOFYLLINE	L164909TBI
3263	ETOMOXIR	MSB3DD2XP6
3264	ETRYPTAMINE	GR181O3R32
3266	EXISULIND	K619IIG2R9
3268	FANANSERIN	38QJ762ET6
3272	FENCLOFENAC	Y01JW64D01
3273	FENCLOZIC ACID	58SRQ4DV53
3274	FENDILINE	S253D559A8
3277	FENSPIRIDE	S983QC7HKM
3283	FLAZALONE	5A1Y43ML91
3291	FOMOCAINE	4XO7A09HQM
3297	FRENTIZOLE	7EY946394I
3302	FURALTADONE	5X4V82ZN30
3313	HELIOMYCIN	7N3A092A5X
3314	HEPTAMINOL	3DQS188SY5
3318	HYCANTHONE	2BXX5EVN2A
3321	IDAZOXAN	Y310PA316B
3324	ILMOFOSINE	5ZZK34MC3V
3334	IPRONIAZID PHOSPHATE	8DE00V62TV
3341	KHELLIN	5G117T0TJZ
3345	LEVOMENOL	24WE03BX2T
3346	LIDAMIDINE	Q8X04W8418
3353	LONAZOLAC	13097143QI
3357	MALETHAMER	L87FF6DM10
3360	MECARBINATE	Z927X3UJ2W
3366	MENADIONE SODIUM BISULFITE	6XF3C2HK77
3367	MENBUTONE	341YM32546
3368	MEPARFYNOL	B017BC5B1N
3369	MEPHENESIN	7B8PIR2954
3370	MEPHENOXALONE	CZ87T54W8W
3377	METHANDROSTENOLONE	COZ1R7EOCC
3382	METOCHALCONE	1754ZE4075
3384	METOMIDATE	Z18ZYL8Y51
3386	MEXENONE	ET1UGF4A0B
3387	MIDAFOTEL	7LYU6ZF84G
3389	MISONIDAZOLE	8FE7LTN8XE
3399	NAFOXIDINE	4RIY10WM82
3407	NICOTINYL ALCOHOL	9TF312056Y
3411	NIFUROXAZIDE	PM5LI0P38J
3414	NIKETHAMIDE	368IVD6M32
3415	NIRIDAZOLE	N116U8Y5QQ
3418	NITROXOLINE	A8M33244M6
3423	NORLETIMOL	FB45669IEG
3430	ORNIDAZOLE	62XCK0G93T
3431	OXACEPROL	Q0XV76B96L
3436	OXOLAMINE	90BEA145GY
3437	OXOLINIC ACID	L0A22B22FT
3439	OXYPHENISATIN	3BT0VQG2GQ
3446	PECAZINE	PH34873A38
3447	PEMPIDINE	N5I18JI9D6
3448	PENTETRAZOL	WM5Z385K7T
3451	PERFLUNAFENE	54A06VV62N
3454	PHENAZOCINE	J0ND6N0AQC
3457	PHENPROMETHAMINE	7D4542I59V
3458	PHENYRAMIDOL	R3V02WL7O3
3466	PIDOTIMOD	785363R681
3470	PIMETHIXENE	T46J20J26F
3471	PIMONIDAZOLE	46JO4D76R2
3474	PIPENZOLATE	RS3K5YXV34
3475	PIPEROXAN	9ZCS27634Y
3476	PIPOFEZINE	P8T739L1FA
3479	PIVAGABINE	C53SV0WO4V
3482	PRAVADOLINE	P3JW662TWA
3488	PROPANIDID	AO82L471NS
3491	PYRITHYLDIONE	8AB20823CK
3504	RIODIPINE	W12VDB26LB
3508	ROMAZARIT	CN68E94R2X
3510	ROQUINIMEX	372T2944C0
3513	SAFINGOL	OWA98U788S
3516	SALINAZID	2H42W1O4O2
3517	SANGUINARIUM	AV9VK043SS
3520	SEMUSTINE	6YY7T1T567
3525	SPAGLUMIC ACID	X81L78B3RB
3532	SULFACARBAMIDE	W6CD25Z4QR
3534	SULFAETHIDOLE	R77Q4O5ZMD
3536	SULFONETHYLMETHANE	217727W28W
3538	SULMAZOLE	HK56EH9K44
3544	TENONITROZOLE	PBQ7WLE1WP
3554	THENALIDINE	6U94N2D00F
3555	THIOCOLCHICOSIDE	T1X8S697GT
3557	THIPHENAMIL	GX4D5197DT
3561	TICRYNAFEN	HC95205SY4
3563	TILORONE	O6W7VEW6KS
3571	TOSYLCHLORAMIDE	UF17KA8AC5
3575	TRICHLORMETHINE	66WBM7N0NM
3576	TRICIRIBINE	2421HMY9N6
3577	TRIFLUPERIDOL	R8869Q7R8I
3581	TRIPARANOL	63S8C3RXGS
3588	VELNACRINE	Y2P6NV151K
3591	XANTHINOL	TN1B5910V2
3641	ADELMIDROL	1BUC3685QU
3654	ALBENDAZOLE OXIDE	J39B52TV34
3676	ALMECILLIN	6246WH0S1O
3708	AMELTOLIDE	F83240ZOVE
3725	AMINOMETRADINE	PPM8SX5Q3V
3730	AMISOMETRADINE	30973N61ZF
3800	ATACIGUAT	QP166M390Q
3811	AVASIMIBE	28LQ20T5RC
3847	BAMIPINE	Y6BHZ28O92
3860	BECLAMIDE	F5N0ALI65V
3885	BENOXAPROFEN	17SZX404IM
3898	BENZILONIUM	GY56LQX77B
3904	BENZPYRINIUM	P00DM5T7ZS
3971	BROCRESINE	11F6O06WN0
4009	BUNAMIODYL SODIUM	NTI7T2IEIE
4012	BUPICOMIDE	0X3H76N0HY
4026	BUTAPERAZINE	TXP4T9106S
4067	CARBIPHENE	NJQ5FL8Q43
4068	CARBROMAL	0Y299JY9V3
4134	CHLORPHENOXAMINE	3UVD77BP8R
4211	CLAMIKALANT	94301K998R
4275	CLORTERMINE	4FA88HM3IX
4313	CYCLOBENDAZOLE	JF3KQ40J31
4321	CYNARINE	85D81U9JAV
4341	DANIQUIDONE	E780TX33D2
4345	DARBUFELONE	72H8H6K34C
4346	DARGLITAZONE	AVP9C03Z3K
4384	DENBUFYLLINE	04B949KO6F
4412	DEXOXADROL	JY5N9F45AG
4427	DIBROMSALAN	N9900K2RBT
4440	DICLOFENSINE	09HKW863J6
4446	DIDROVALTRATE	KEN63D125F
4477	DIMETHOXANATE	1E3KG5FWDB
4607	ENCIPRAZINE	L6X660925G
4614	ENEFEXINE	2JMM46GA2V
4653	ESERIDINE	LW9S78L4M8
4675	ETHYL BISCOUMACETATE	08KL644731
4684	ETIFOXINE	X24X82MX4X
4734	FENACLON	6M4IR9QY13
4758	FENMETOZOLE	C15WFN6GMO
4780	FEXINIDAZOLE	306ERL82IR
4782	FIACITABINE	4058H365ZB
4783	FIALURIDINE	53T7IN77LC
4798	FLOSEQUINAN	6NB119DLU7
4823	FLUMETHIAZIDE	3PA0CDS0M5
4851	FLUROXENE	FO7JHA3G03
4876	FOSTRIECIN	ZO1648L551
4904	FYTIC ACID	7IGF0S7R8I
4923	GEPIRONE	JW5Y7B8Z18
4932	GLAZIOVINE	KE7J8A65P6
4958	GORALATIDE	H041538E9P
4970	GUANOCLOR	M4HBT852YO
5053	INDOBUFEN	6T9949G4LZ
5160	LANICEMINE	9TMU325RK3
5225	LOMEGUATRIB	S79265T71M
5250	LUBELUZOLE	V2SIB71583
5261	MANNITOL HEXANITRATE	99AU28W1G9
5289	MEDROGESTONE	077DN93G5B
5353	METHESTROL	199O25Z2BQ
5356	METHITURAL	DZQ457UJ3Y
5358	METHOXYPROMAZINE MALEATE	OR0RPY2Y2V
5362	METHYLCHROMONE	KJ0091KAAH
5383	METYRIDINE	08760H16R0
5431	MIVOTILATE	0789652QUL
5442	MOFEGILINE	1FMJ6D8Y1B
5475	MURAGLITAZAR	W1MKM70WQI
5518	NAXAGOLIDE	22Z7E0X6OF
5545	NICAINOPROL	1UA960P80H
5563	NIFURATEL	U60U6P08SP
5608	NOMEGESTROL	10F89177CO
5619	NORETHANDROLONE	P7W01638W6
5640	OCTAMYLAMINE	S0737084O9
5646	ODAPIPAM	847PQF7ZN6
5669	ORMAPLATIN	SFK1SGY8V1
5685	OXANAMIDE	050271194T
5733	PAMAQUINE	99QVL5KPSU
5786	PENTAQUINE	NH99Y5GNF7
5788	PENTIFYLLINE	MBM1C4K26S
5814	PHENAGLYCODOL	LMQ31KU50K
5821	PHENIPRAZINE	37VKD7067M
5824	PHENOPERIDINE	G9BH09J4JW
5828	PHOLEDRINE	AY28O44JGD
5866	PIPAMAZINE	653552FH1N
5867	PIPAZETHATE	M5EK1T5V2L
5971	PROMESTRIENE	GXM4PER6WZ
5995	PROTHIPENDYL	5O6VWA87VA
6001	PSILOCYBINE	2RV7212BP0
6006	PYRAZOFURIN	4B15044GQZ
6031	QUINFAMIDE	O1ZB1046R1
6112	RUPATADINE	2AE8M83G3E
6177	SITAMAQUINE	5AIJ4TGC6B
6226	STYRAMATE	CBK7Y28SP3
6247	SULFAPERIN	W5E840UV9P
6292	TAFENOQUINE	262P8GS9L9
6302	TALSACLIDINE	1O8VSL798T
6329	TECASTEMIZOLE	W5DCO14M05
6348	TENILSETAM	O4Q7XM74N6
6380	THEBACON	520D430GDK
6390	THIOPROPAZATE	0JFY081Q2X
6501	TOLTRAZURIL	QVZ3IAR3JS
6505	TONABERSAT	2XD9773ZMN
6511	TORCETRAPIB	4N4457MV2U
6547	TRICYCLAMOL	THH8Q65426
6548	TRIETHYLENEMELAMINE	F7IY6HZG9D
6588	TYBAMATE	3875LLL8M8
6604	VALNOCTAMIDE	3O25NRX9YG
6619	VINBARBITAL	7NZH2C1T6O
6694	ZONIPORIDE	8841R2UJPG
6697	ALIZAPRIDE	P55703ZRZY
6699	BROMOPRIDE	75473V2YZK
6700	CHOLINE ALFOSCERATE	60M22SGW66
6702	FLUPIRTINE	MOH3ET196H
6703	FLUSPIRILENE	C5QA4GLR9M
6704	KETANSERIN	97F9DE4CT4
6708	PERHEXILINE	KU65374X44
6709	PIRIBEDIL	DO22K1PRDJ
6711	RIFAMYCIN	DU69T8ZZPA
6712	STANOLONE	08J2K08A3Y
6714	TIRATRICOL	29OQ9EU4R1
6715	VALPROMIDE	RUA6CWU76G
6716	XAMOTEROL	7HE0JQL703
6717	AGOMELATINE	137R1N49AD
6719	CANGRELOR	6AQ1Y404U7
6721	CYAMEMAZINE	A2JGV5CNU4
6725	ESTRIOL	FB33469R8E
6726	FLIBANSERIN	37JK4STR6Z
6727	FOTEMUSTINE	GQ7JL9P5I2
6728	ISTRADEFYLLINE	2GZ0LIK7T4
6730	LEVOSIMENDAN	C6T4514L4E
6731	NALFURAFINE	XC41AVD567
6733	PRUCALOPRIDE	0A09IUW5TP
6735	SAFINAMIDE	90ENL74SIG
6736	ALVOCIDIB	45AD6X575G
6737	CANERTINIB	C78W1K5ASF
6738	DEVAZEPIDE	JE6P7QY7NH
6739	DORAMAPIMOD	HO1A8B3YVV
6740	ETAZOLATE	I89Y79062L
6741	FENOBAM	078RCY7I27
6742	HYDROXYFLUTAMIDE	31D90UKP5Y
6745	SEMAXANIB	71IA9S35AJ
6746	TRIDOLGOSIR	RSY4RK37KQ
6747	URIDINE	WHI7HQ7H85
6748	VATALANIB	5DX9U76296
6749	AMONAFIDE	1Q8D39N37L
6751	APRATASTAT	C6BZ5263BJ
6752	ASIMADOLINE	D0VK52NV5M
6753	BATIMASTAT	BK349F52C9
6761	DAGLUTRIL	KKV299446X
6770	FOSMIDOMYCIN	5829E3D9I9
6777	LOMETREXOL	6P3AVY8A7Q
6778	LONAFARNIB	IOW153004F
6779	MECLINERTANT	5JBP4SI96H
6780	MERIMEPODIB	2ZL2BA06FU
6782	NEPICASTAT	VPG12K4540
6787	PIBOSEROD	4UQ3S81B25
6790	POSIZOLID	82V2M8K24R
6791	PRALNACASAN	N986NI319S
6792	PRINOMASTAT	10T6626FRK
6794	RUPINTRIVIR	RGE5K1Q5QW
6796	SONEPIPRAZOLE	O609V24217
6797	TACEDINALINE	UMF554N5FG
6798	TALAMPANEL	CVS43XG1L5
6799	TALNETANT	CZ3T9T146K
6800	TANAPROGET	W9F9H8GXWR
6803	XANOMELINE	9ORI6L73CJ
6804	ZOPOLRESTAT	1PV3S9WP3D
6806	ACECLIDINE	0578K3ELIO
6807	ACIFRAN	B1X701S0MV
6809	ALDOSTERONE	4964P6T9RB
6816	BRETAZENIL	OSZ0E9DGOJ
6821	CHLOROPYRAMINE	2K3L8O9SOV
6822	CIGLITAZONE	U8QXS1WU8G
6826	CLOFILIUM	847G178BMC
6831	DEBRISOQUIN	X31CDK040E
6840	FLUPERLAPINE	EWG253M961
6842	GABOXADOL	K1M5RVL18S
6845	IMILOXAN	ZJ56PS1DWK
6850	LINTITRIPT	3YFV00531K
6852	LOXORIBINE	9CAS0V66OI
6853	LYSERGIDE	8NA5SWF92O
6859	MIBEFRADIL DIHYDROCHLORIDE	842TUP3PQ8
6861	NIALAMIDE	T2Q0RYM725
6866	NOMIFENSINE MALEATE	76S8CUH5MR
6867	NORMORPHINE	XUI1Y24IMI
6869	OTENZEPAD	WW6A9TFL2C
6870	OXITRIPTAN	C1LJO185Q9
6872	PHENFORMIN HYDROCHLORIDE	91XC93EU03
6880	RACLOPRIDE	430K3SOZ7G
6881	RITANSERIN	145TFV465S
6883	ROXINDOLE	43227SMS0O
6885	SORBINIL	G4186B906P
6892	TEMAFLOXACIN HYDROCHLORIDE	OC5IGJ7J6I
6895	TETRAETHYLAMMONIUM	5AV7G7EIEE
6897	TOLRESTAT	0T93LG5NMK
6899	VERLUKAST	5Q9O54P0H7
6901	VINCAMINE	996XVD0JHT
6904	ZARDAVERINE	TQ358GWH6Y
6907	ZOMEPIRAC SODIUM	Y0185WZ209
6908	ZOXAZOLAMINE	9DOW362Q29
6915	AMIBEGRON	PDQ3ME68U3
6927	BREQUINAR	5XL19F49H6
6929	CALUSTERONE	0678G6Q58A
6931	CAPTODIAME	H93K9455DD
6936	CILUPREVIR	75C8DU40T0
6938	CIPEMASTAT	02HQ4TYQ60
6939	DACINOSTAT	V10P524501
6940	DARUSENTAN	33JD57L6RW
6941	DEXNIGULDIPINE	N9DG6ZTC43
6942	DIHYDROMORPHINE	C3S5FRP6JW
6948	EGLUMETAD	ONU5A67T2S
6949	ELACRIDAR	N488540F94
6950	EMAPUNIL	OG837L732J
6961	FURTRETHONIUM	AIQ630U6XO
6962	HEPTABARBITAL	V10R70ML23
6964	IBUTAMOREN	GJ0EGN38UL
6967	INDIPLON	8BT63DA42E
6972	LASOFOXIFENE	337G83N988
6975	LEXACALCITOL	9G3DCA3958
6976	LIXIVAPTAN	8F5X4B082E
6978	MARIMASTAT	D5EQV23TDS
6982	METOPRINE	2L9RKX796Q
6986	NOLPITANTIUM	NR72W2V70N
6987	OCINAPLON	2H6KVC5E76
6988	OSANETANT	K7G81N94DT
6992	PAGOCLONE	38VAG2SA33
6997	PIRODAVIR	BML697718K
6998	PLECONARIL	9H4570Q89D
7005	RESIQUIMOD	V3DMU7PVXF
7007	ROBALZOTAN	I18M56OGME
7008	RUBOXISTAURIN	721809WQCP
7014	SUFUGOLIX	56S17Z6X9M
7019	TECALCET	8I16YLE4US
7022	TIOSPIRONE	35C6UMO5SR
7026	ZENARESTAT	180C9PJ8JT
7028	TAGATOSE	T7A20Y888Y
7062	BENZALDEHYDE	TA269SD04T
7064	BUTYLATED HYDROXYTOLUENE	1P9D0Z171K
7080	FUSARIC ACID	JWJ963070N
7084	HYDROXYNAPHTHOIC ACID	C7S9D784HX
7092	NEROLIDOL	QR6IP857S6
7093	NITROVIN	4I203628MT
7098	OXEDRINE	PEG5DP7434
7395	RIBOSE, D-	681HV46001
7404	VANILLIN	CHI530446X
7423	PERFLUTREN	CK0N3WH0SR
7426	CYSTEAMINE	5UX2SD1KE2
7433	IODIXANOL	HW8W27HTXX
7434	DAPTOMYCIN	NWQ5N31VKK
7435	DEXLANSOPRAZOLE	UYE4T5I70X
7443	TELAVANCIN	XK134822Z0
7452	IOTROLAN	16FL47B687
7453	ISOPROPYL ALCOHOL	ND2M416302
7455	LEVOPROPOXYPHENE	U75VZ9PK1J
7465	QUINIDINE	ITX08688JL
7490	AMIFAMPRIDINE	RU4S6E2G0J
7503	SULFUR HEXAFLUORIDE	WS7LR3I1D6
7504	CHLORAL HYDRATE	418M5916WG
7505	PENTETATE CALCIUM TRISODIUM	G79YN26H5B
7509	ACETONE	1364PS73AF
7520	TETROFOSMIN	3J0KPB596Q
7522	POLIHEXANIDE	322U039GMF
7523	DEXKETOPROFEN	6KD9E78X68
7524	GLUCOSAMINE	N08U5BOQ1K
7527	TEBIPENEM	Q2TWQ1I31U
7530	BRYOSTATIN 1	37O2X55Y9E
7545	ENILCONAZOLE	6K0NOF3XQ6
7555	MIGALASTAT	C4XNY919FW
7584	ETHER	0F5N573A2Y
7610	BISMUTH SODIUM TARTRATE	GAP082Q6UF
7625	CHLOROFORM	7V31YC746X
7635	ETHYL CHLORIDE	46U771ERWK
7666	PROPRANOLOL HYDROCHLORIDE, (-)-	YP6GDU0L78
7706	PICRIC ACID	A49OS0F91S
7817	SELENITE ION	KXO0259XJ1
7850	BESIFLOXACIN	BFE2NBZ7NX
7852	NILOTINIB	F41401512X
7853	RALTEGRAVIR	22VKV8053U
7855	CARVEDILOL	0K47UL67F2
7856	LEVALBUTEROL	EDN2NBH5SS
7857	BETAINE	3SCV180C9W
7860	TEGASEROD	458VC51857
7863	METHOXAMINE	HUQ1KC1YLI
7866	DEGARELIX	SX0XJI3A11
7867	DESFLURANE	CRS35BZ94Q
7868	FESOTERODINE	621G617227
7869	FOMEPIZOLE	83LCM6L2BY
7870	FONDAPARINUX	J177FOW5JL
7871	FORMOTEROL	5ZZ84GCW8B
7872	FOSAPREPITANT	6L8OF9XRDC
7873	GANIRELIX	IX503L9WN0
7874	HYDROXYUREA	X6Q56QN5QC
7875	LUBIPROSTONE	7662KG2R6K
7876	METHYLNALTREXONE	0RK7M7IABE
7878	PLERIXAFOR	S915P5499N
7879	PRALATREXATE	A8Q8I19Q20
7880	PRASUGREL	34K66TBT99
7881	SAXAGLIPTIN ANHYDROUS	8I7IO46IVQ
7882	TEMSIROLIMUS	624KN6GM2T
7883	ACETOHYDROXAMIC ACID	4RZ82L2GY5
7886	DEXBROMPHENIRAMINE	75T64B71RP
7888	GLYCERIN	PDC6A3C0OX
7902	LEVOLEUCOVORIN	990S25980Y
7904	ACIPIMOX	K9AY9IR2SD
7909	LESTAURTINIB	DO989GC5D1
7910	RACEPINEPHRINE	GR0L9S3J0F
7912	EPHEDRINE	GN83C131XS
7923	PROPYLENE GLYCOL	6DC9Q167V3
7936	COBICISTAT	LW2E03M5PG
